0,2.00E-05,0.000392765,96.3098,94.48218,42.81716,41.97994,36.0293164903675,6.233846,10.24792,10.290264,11.43932,11.51142,9.66677677822344E-05,0.665206092876487,0.756523028995153,0.34806552486565,0.319457826011509,7.3905208061179,0.06379862424849,0.060464315095766,0.116387488571582,0.07222021462167,0.14227552987074
0,4.00E-05,0.0011295834,95.76496,92.7506,43.58528,42.16524,45.8630369648214,6.316226,10.038848,10.103902,11.17312,11.25396,8.06843836969708E-05,0.822420826949318,0.978465653970543,0.415743894002065,0.338412737053439,9.34922972369772,0.077827872680679,0.03638801319116,0.095227584785082,0.114004102557759,0.105455396258323
0,6.00E-05,0.002114158,97.39576,92.4511,43.52026,41.6064,43.4298685553952,6.357918,9.680886,9.854224,10.79024,11.0402,8.87005875065098E-05,0.724686315311666,0.631118888166087,0.305765254075738,0.342735339584351,3.69073707360387,0.07021895986128,0.076450757262437,0.163963186740195,0.125703168615592,0.188849559173433
0,8.00E-05,0.002915888,97.84486,91.77268,43.86256,41.5508,42.8120710832175,6.340746,9.805716,9.429088,10.83284,10.64558,7.94615554466435E-05,0.566243859657658,0.606661171000747,0.30467942267242,0.29351397411367,2.39238039553929,0.05833229856606,0.062499635006934,0.143123523412471,0.025810009686166,0.063854768028707
0,1.00E-04,0.00406321,98.59946,90.56402,44.4516,41.37868,43.4064460407303,6.344944,9.268176,9.429946,10.48504,10.5365,0.000110054841829,0.737155043800149,0.812290369510804,0.362289243560997,0.323758597414802,2.2953837998544,0.041295893330935,0.127840282563831,0.091994577590204,0.061943309566086,0.06346291042806
0,2.00E-04,0.0138955,99.01216,83.30004,48.48412,42.01842,47.1336052529917,6.253234,7.748906,7.970294,8.958342,9.165094,0.000337789678646,0.861709039989717,1.14314005336179,0.818433970091662,0.456007485026288,1.92566457244866,0.024286830299568,0.122439228583,0.249588657206212,0.12769051630407,0.214508238993284
0,3.00E-04,0.02981446,100.5236,75.5683,53.28286,42.41692,44.6927019133313,6.200328,7.146912,7.300414,8.349518,8.400368,9.45631037984689E-05,1.20302009501089,1.31743997092847,1.03781963972552,0.622217308020276,1.9524411824886,0.015018224728642,0.106820998001329,0.099797394084215,0.039225369775185,0.066603866434314
0,4.00E-04,0.04877338,97.65226,63.03122,65.01988,46.11216,46.5216519503243,6.178832,6.64802,6.94591,7.855042,8.07612,0.00022415059759,1.23202727185724,0.718796718412097,1.45728311916388,0.785246858382764,1.65824836285615,0.007570480433896,0.031046298813224,0.06041821182392,0.053088557279324,0.049952742166972
30000,2.00E-05,0.0005521894,94.53874,92.79754,43.14088,42.34144,41.3137979081063,7.674088,12.94884,13.13036,12.66294,12.77336,7.72813064606183E-05,0.463905590179727,0.531295885171342,0.286476223097136,0.220442420146396,7.98260336702646,0.021528810092525,0.196254140338491,0.410862547088439,0.07573546461203,0.254596521185974
30000,4.00E-05,0.001353104,96.82474,93.4861,42.88792,41.36272,31.2386673962519,7.632262,12.2563,12.50774,12.21028,12.51664,7.78381504533606E-05,0.483813041990395,0.521667307773834,0.183943669094645,0.252642534819456,5.78736009336459,0.007105931606763,0.166990104497242,0.147811939977798,0.0758105625886,0.152992420073675
30000,6.00E-05,0.002597048,94.98946,90.24252,44.28074,42.29376,52.5694621202041,7.621002,11.77296,12.0248,12.00248,12.11922,0.00010453812737,0.636854983964167,0.590550466429415,0.358866021796436,0.29016606383242,4.38724546916748,0.01622250455386,0.122309102686595,0.34772391778536,0.099928916735848,0.164561084099492
30000,8.00E-05,0.004630136,94.6436,88.32136,45.34974,42.6016,54.7235084101543,7.628142,12.0414,11.77774,12.06964,11.94648,0.000946092167601,0.745933314713858,0.664783799892868,0.441610588188281,0.315135583519221,3.71931967950539,0.028255948648028,0.225446461493633,0.095251024141476,0.184185628103824,0.087429934233076
30000,1.00E-04,0.00458126,97.35388,89.40986,44.6627,41.48698,43.8946862962731,7.633098,11.26488,11.71408,11.6019,11.8218,8.1131425415803E-05,0.941423731058445,1.06896242150975,0.576042106967884,0.445885430800334,4.52014133721269,0.034136118906519,0.198078596521684,0.280832541561693,0.186482908063983,0.210563185291256
30000,2.00E-04,0.01410244,97.98172,81.95492,49.01994,42.40088,47.8889240551568,7.349272,9.044628,9.82807,9.868962,10.29094,0.000354818016172,0.270773540804857,0.51914018761795,0.338865989146151,0.125695681707845,0.841771232290875,0.042511373466403,0.142381331550172,0.155887806161996,0.125505962822489,0.109535476444849
30000,3.00E-04,0.0295869,99.9379,74.94576,53.39638,42.61248,43.6822793824622,7.42679,8.457684,8.769618,9.040158,9.405344,0.000251902429524,0.98195447043129,0.865475912778628,0.809503519078206,0.53632853588076,1.58353129889957,0.033579605119775,0.054861881721283,0.115211225642296,0.074802087564453,0.144441087734758
30000,4.00E-04,0.04702242,98.4213,62.39414,64.66324,45.46876,45.5242470205605,7.4413,8.02055,8.407048,8.569352,8.85893,0.000117363569305,0.632591922174163,0.537520567606487,0.738453673293051,0.383118743472569,0.747888493803586,0.007709658877019,0.03161516740427,0.07542343743161,0.037198729736377,0.085770212253439
80000,2.00E-05,0.0009666034,94.84728,93.02726,42.82588,41.9241,35.0262851150555,9.32906,17.78026,19.63294,12.94998,13.15834,0.000118966461453,0.803463349132989,0.74497412142973,0.29033298710274,0.400574777039194,8.63670286711988,0.02259907608731,0.770418918251623,0.666925338849859,0.133157224362781,0.115437206307152
80000,4.00E-05,0.001833474,94.98378,91.41786,43.50208,42.04814,47.2277651370435,9.254822,16.30882,16.13458,12.80994,12.9636,8.74885643155721E-05,0.961459325400717,0.772199876068367,0.303509537576663,0.424859788165461,5.64511284490168,0.030253769748579,0.57140052012577,0.862190145153608,0.102161693408048,0.078513877754191
80000,6.00E-05,0.00350175,96.95862,91.8181,43.32694,41.3178,38.0974420293599,9.158402,14.96212,16.5421,12.45672,12.74584,6.54970355817727E-05,0.769872459177492,0.437879479994209,0.211329488240519,0.341208979952169,3.43200900198565,0.070279873961185,0.749886539017737,0.511434577438796,0.099161309995381,0.060937997997965
80000,8.00E-05,0.004617128,97.19374,90.15834,44.1961,41.46418,42.7110127873123,9.074572,14.01486,16.07094,12.6364,12.77106,6.39673316936075E-05,0.611049133540012,0.586700657575906,0.369557243197857,0.326471875358352,3.64301690318254,0.060680392994772,0.181096517360219,0.509851131802215,0.146222655563357,0.081387564160626
80000,1.00E-04,0.006130738,98.63238,89.375,44.68656,41.11946,40.6411225383109,8.977212,13.067,14.83194,12.19052,12.4211,0.000165621783664,1.01976044755619,0.882758218879892,0.433855870768162,0.479769797507096,2.92347071817899,0.108350798492674,0.128496408510121,0.246232852397888,0.071116034760102,0.07037013571111
80000,2.00E-04,0.01709988,100.19006,82.75182,48.84874,41.74542,44.3251609469107,8.506062,11.07674,12.22828,11.17298,11.17628,0.000394078386111,1.59756054145062,1.2454678696779,0.671979306675436,0.61752891786539,2.74424635128875,0.116316372123618,0.095239007764676,0.187152201162583,0.14250747489167,0.142155644981126
80000,3.00E-04,0.03253996,97.05248,70.36524,57.5561,44.60422,48.1326259237377,8.662574,10.3107,11.34464,10.58086,10.75398,9.17970184701003E-05,0.574321162242868,0.99327835806485,1.03321964170258,0.459805749637823,0.633618835880341,0.042923741053175,0.06899438382941,0.232360292649153,0.06311235695171,0.071478118330018
80000,4.00E-04,0.04943554,98.17388,59.91636,68.3043,46.63896,45.11811161706,8.63519,9.763046,10.57232,10.10862,10.36568,0.000176293107069,1.28064741220993,0.592635899688839,1.47477403862422,0.885314328699135,1.39920109138631,0.03738719553537,0.057249743195931,0.13404789218783,0.03990218540381,0.070538084748595
160000,2.00E-05,0.001078134,95.03222,93.25282,42.54648,41.50358,19.6594653763996,12.10598,26.52194,25.24978,12.96878,13.16696,8.39674231830417E-05,0.507051801495666,0.387612238454875,0.158124487034741,0.27732483011804,1.70539545644787,0.02806067354858,0.636248699487866,1.25214988775306,0.19973563377625,0.113646498406242
160000,4.00E-05,0.002372138,95.75416,91.32936,43.24548,41.45582,34.3171581703339,12.06072,24.09232,24.39066,13.17562,13.10734,7.71418063957541E-05,0.459521253697803,0.537179051713671,0.225941482247063,0.232737937173981,3.45616062843797,0.018492739115664,1.29974422152976,0.427420332459746,0.192133756534348,0.116265995028641
160000,6.00E-05,0.004256736,96.38912,90.24858,43.80934,41.43084,38.0897300174374,12.07244,23.26996,27.2435,12.8072,13.0204,0.000148352789175,0.322166097533557,0.329348422495085,0.154945818272065,0.168216478384253,2.75766503760399,0.048566589338763,0.920788036738097,1.0542799286717,0.100445248767675,0.145258404231907
160000,8.00E-05,0.006008848,96.57626,89.0146,44.43076,41.55942,41.7105138854548,12.0307,21.7099,29.18058,13.1199,13.4237,0.000188432516472,0.330341963123063,0.309334745866028,0.156584879857539,0.187707803247495,1.8125974945248,0.094262362584438,1.34426158205909,0.376486455798877,0.074357514751369,0.17312601479847
160000,1.00E-04,0.00861851,95.06034,85.4034,46.80152,42.59174,51.0595006060722,11.99396,19.0998,28.56924,13.03748,12.93212,0.00034166031445,0.927381812739499,0.788506651208474,0.7887265130576,0.488834676143171,4.46454327647146,0.133064343834101,0.313962277988933,0.393236564424012,0.129725920308934,0.122293439725931
160000,2.00E-04,0.02428172,98.02676,78.67226,51.58746,42.96566,48.9377003808319,11.51768,15.68104,17.36214,12.93678,12.48022,0.000585206889399,1.42616301403451,1.37121269925566,1.14923644547151,0.715737540303706,2.59747696587081,0.036654486764924,0.245018535217236,0.230064318398138,0.090391943225047,0.02693084476952
160000,3.00E-04,0.0421639,97.4371,68.39842,59.18202,44.84482,47.2875933900111,11.63624,13.88954,15.77342,12.41174,12.51008,0.000142103208972,0.324035619955585,0.635974488010329,0.709621037174068,0.246942915265857,0.506647633082004,0.023853419042142,0.073232769987213,0.184019154981214,0.010289829930567,0.068534658385375
160000,4.00E-04,0.0592146,94.5058,53.89712,81.91784,51.12978,49.02806728428,11.67698,13.03218,15.34714,11.75566,12.43496,0.000193159395319,1.39706656140644,0.979927309242884,3.73682780759296,1.50278252997564,1.32704077040907,0.007112552284518,0.245617937862852,0.265820574072061,0.078351187610655,0.100376852909423
